NAME, LIBRARY, VERSION, COMPILER, FLAGS, MODE, INPUT, INPUT-SIZE, FUNCTION, MEDIAN, MAD, RELATIVE, INTENSITY
ethSIFT avx icc full rdtsc GaussianKernelGeneration, ethSIFT, avx, icc, full, rdtsc, auto-360p, 360, GaussianKernelGeneration, 4528.0, 581.179, 0.00009198431, 0.0
ethSIFT avx icc full rdtsc GaussianPyramid, ethSIFT, avx, icc, full, rdtsc, auto-360p, 360, GaussianPyramid, 3.6763735, -0.012373686, 0.00000016163577, 4.1655855
ethSIFT avx icc full rdtsc DOGPyramid, ethSIFT, avx, icc, full, rdtsc, auto-360p, 360, DOGPyramid, 0.98748153, -0.009987175, 0.000000046601706, 3.6356921
ethSIFT avx icc full rdtsc GradientAndRotationPyramids, ethSIFT, avx, icc, full, rdtsc, auto-360p, 360, GradientAndRotationPyramids, 2.9901292, -0.009495974, 0.00000017088772, 13.498811
ethSIFT avx icc full rdtsc Histogram, ethSIFT, avx, icc, full, rdtsc, auto-360p, 360, Histogram, 0.90592295, -0.0026836395, 0.00000005180064, 2.5451987
ethSIFT avx icc full rdtsc ExtremaRefinement, ethSIFT, avx, icc, full, rdtsc, auto-360p, 360, ExtremaRefinement, 0.4720812, -0.0747557, 0.000000026994192, 1.0751445
ethSIFT avx icc full rdtsc KeypointDetection, ethSIFT, avx, icc, full, rdtsc, auto-360p, 360, KeypointDetection, 0.11064839, -0.00025037676, 0.000000010764396, 0.6642401
ethSIFT avx icc full rdtsc ExtractDescriptor, ethSIFT, avx, icc, full, rdtsc, auto-360p, 360, ExtractDescriptor, 0.66637695, -0.0006033182, 0.06793517, 2.6082659
ethSIFT avx icc full rdtsc MeasureFull, ethSIFT, avx, icc, full, rdtsc, auto-360p, 360, MeasureFull, 2.3129518, -0.008350849, 0.23579861, 4.127169
ethSIFT avx icc full rdtsc MeasureFullNoAlloc, ethSIFT, avx, icc, full, rdtsc, auto-360p, 360, MeasureFullNoAlloc, 50690136.0, 154905.0, 5167710.0, 0.0
ethSIFT avx icc notree rdtsc Downscale, ethSIFT, avx, icc, notree, rdtsc, auto-360p, 360, Downscale, 0.0, 0.0, 0.0, 0.0
ethSIFT avx icc notree rdtsc Convolution, ethSIFT, avx, icc, notree, rdtsc, auto-360p, 360, Convolution, 2.3404222, -0.003363371, 0.00000004553572, 3.4144573
ethSIFT avx icc notree rdtsc Octaves, ethSIFT, avx, icc, notree, rdtsc, auto-360p, 360, Octaves, 241352.0, 1085.26, 0.0046957927, 0.0
ethSIFT avx icc notree rdtsc GaussianKernelGeneration, ethSIFT, avx, icc, notree, rdtsc, auto-360p, 360, GaussianKernelGeneration, 5862.0, 323.207, 0.000114052236, 0.0
ethSIFT avx icc notree rdtsc GaussianPyramid, ethSIFT, avx, icc, notree, rdtsc, auto-360p, 360, GaussianPyramid, 3.7624443, -0.013343811, 0.0000001474179, 4.1655855
ethSIFT avx icc notree rdtsc DOGPyramid, ethSIFT, avx, icc, notree, rdtsc, auto-360p, 360, DOGPyramid, 1.0078381, -0.010621905, 0.00000004199548, 3.6356921
ethSIFT avx icc notree rdtsc GradientAndRotationPyramids, ethSIFT, avx, icc, notree, rdtsc, auto-360p, 360, GradientAndRotationPyramids, 3.0709496, -0.011866331, 0.0000001505094, 13.498811
ethSIFT avx icc notree rdtsc Histogram, ethSIFT, avx, icc, notree, rdtsc, auto-360p, 360, Histogram, 0.80900776, -0.0019035339, 0.000000039669594, 2.5451987
ethSIFT avx icc notree rdtsc ExtremaRefinement, ethSIFT, avx, icc, notree, rdtsc, auto-360p, 360, ExtremaRefinement, 1.0108696, -0.03156352, 0.00000004956831, 1.0751445
ethSIFT avx icc notree rdtsc KeypointDetection, ethSIFT, avx, icc, notree, rdtsc, auto-360p, 360, KeypointDetection, 0.116790496, -0.00037612766, 0.000000008610672, 0.6642401
ethSIFT avx icc notree rdtsc ExtractDescriptor, ethSIFT, avx, icc, notree, rdtsc, auto-360p, 360, ExtractDescriptor, 0.50501573, -0.0003450513, 0.04911211, 2.6082659
ethSIFT avx icc notree rdtsc MeasureFull, ethSIFT, avx, icc, notree, rdtsc, auto-360p, 360, MeasureFull, 2.2147045, -0.007079363, 0.21537709, 4.127169
ethSIFT avx icc notree rdtsc MeasureFullNoAlloc, ethSIFT, avx, icc, notree, rdtsc, auto-360p, 360, MeasureFullNoAlloc, 53098690.0, 222867.0, 5163777.0, 0.0
ethSIFT baseline clang avx rdtsc Downscale, ethSIFT, baseline, clang, avx, rdtsc, auto-360p, 360, Downscale, 0.0, 0.0, 0.0, 0.0
ethSIFT baseline clang avx rdtsc Convolution, ethSIFT, baseline, clang, avx, rdtsc, auto-360p, 360, Convolution, 0.6353642, -0.00087821484, 0.000000004607091, 0.19532044
ethSIFT baseline clang avx rdtsc Octaves, ethSIFT, baseline, clang, avx, rdtsc, auto-360p, 360, Octaves, 208220.0, 557.458, 0.0015098247, 0.0
ethSIFT baseline clang avx rdtsc GaussianKernelGeneration, ethSIFT, baseline, clang, avx, rdtsc, auto-360p, 360, GaussianKernelGeneration, 1828.0, 85.9908, 0.000013255017, 0.0
ethSIFT baseline clang avx rdtsc GaussianPyramid, ethSIFT, baseline, clang, avx, rdtsc, auto-360p, 360, GaussianPyramid, 0.9883639, -0.0010944605, 0.00000002507908, 0.21064094
ethSIFT baseline clang avx rdtsc DOGPyramid, ethSIFT, baseline, clang, avx, rdtsc, auto-360p, 360, DOGPyramid, 0.56691605, -0.009039104, 0.000000015446723, 0.062499877
ethSIFT baseline clang avx rdtsc GradientAndRotationPyramids, ethSIFT, baseline, clang, avx, rdtsc, auto-360p, 360, GradientAndRotationPyramids, 0.573451, -0.0037455559, 0.00000003111831, 0.23695742
ethSIFT baseline clang avx rdtsc Histogram, ethSIFT, baseline, clang, avx, rdtsc, auto-360p, 360, Histogram, 0.7962388, -0.010253668, 0.000000043235087, 0.7197442
ethSIFT baseline clang avx rdtsc ExtremaRefinement, ethSIFT, baseline, clang, avx, rdtsc, auto-360p, 360, ExtremaRefinement, 0.6352201, -0.005868435, 0.0000000344925, 0.19479267
ethSIFT baseline clang avx rdtsc KeypointDetection, ethSIFT, baseline, clang, avx, rdtsc, auto-360p, 360, KeypointDetection, 0.11165747, -0.0001713559, 0.000000010811847, 0.11314621
ethSIFT baseline clang avx rdtsc ExtractDescriptor, ethSIFT, baseline, clang, avx, rdtsc, auto-360p, 360, ExtractDescriptor, 0.80075544, -0.00078719854, 0.1790357, 0.7608191
ethSIFT baseline clang avx rdtsc MeasureFull, ethSIFT, baseline, clang, avx, rdtsc, auto-360p, 360, MeasureFull, 0.8268595, -0.001337707, 0.18487212, 0.21589477
ethSIFT baseline clang fastmath rdtsc Downscale, ethSIFT, baseline, clang, fastmath, rdtsc, auto-360p, 360, Downscale, 0.0, 0.0, 0.0, 0.0
ethSIFT baseline clang fastmath rdtsc Convolution, ethSIFT, baseline, clang, fastmath, rdtsc, auto-360p, 360, Convolution, 0.972821, -0.0018943548, 0.000000007920389, 0.19532044
ethSIFT baseline clang fastmath rdtsc Octaves, ethSIFT, baseline, clang, fastmath, rdtsc, auto-360p, 360, Octaves, 239144.0, 551.527, 0.0019470318, 0.0
ethSIFT baseline clang fastmath rdtsc GaussianKernelGeneration, ethSIFT, baseline, clang, fastmath, rdtsc, auto-360p, 360, GaussianKernelGeneration, 1810.0, 41.5128, 0.000014736425, 0.0
ethSIFT baseline clang fastmath rdtsc GaussianPyramid, ethSIFT, baseline, clang, fastmath, rdtsc, auto-360p, 360, GaussianPyramid, 1.196336, -0.0012302399, 0.000000028863465, 0.21064094
ethSIFT baseline clang fastmath rdtsc DOGPyramid, ethSIFT, baseline, clang, fastmath, rdtsc, auto-360p, 360, DOGPyramid, 0.5639146, -0.006015837, 0.000000014561963, 0.062499877
ethSIFT baseline clang fastmath rdtsc GradientAndRotationPyramids, ethSIFT, baseline, clang, fastmath, rdtsc, auto-360p, 360, GradientAndRotationPyramids, 0.57170045, -0.005602598, 0.000000028030119, 0.23695742
ethSIFT baseline clang fastmath rdtsc Histogram, ethSIFT, baseline, clang, fastmath, rdtsc, auto-360p, 360, Histogram, 0.7768052, -0.0019336939, 0.000000038108478, 0.7197442
ethSIFT baseline clang fastmath rdtsc ExtremaRefinement, ethSIFT, baseline, clang, fastmath, rdtsc, auto-360p, 360, ExtremaRefinement, 0.6392405, -0.005942583, 0.00000003136032, 0.19479267
ethSIFT baseline clang fastmath rdtsc KeypointDetection, ethSIFT, baseline, clang, fastmath, rdtsc, auto-360p, 360, KeypointDetection, 0.13240297, -0.00017301738, 0.000000009762588, 0.11314621
ethSIFT baseline clang fastmath rdtsc ExtractDescriptor, ethSIFT, baseline, clang, fastmath, rdtsc, auto-360p, 360, ExtractDescriptor, 0.60975444, -0.00049990416, 0.13579811, 0.7608191
ethSIFT baseline clang fastmath rdtsc MeasureFull, ethSIFT, baseline, clang, fastmath, rdtsc, auto-360p, 360, MeasureFull, 0.9257548, -0.0016037822, 0.20617439, 0.21589477
ethSIFT baseline clang full rdtsc Downscale, ethSIFT, baseline, clang, full, rdtsc, auto-360p, 360, Downscale, 0.0, 0.0, 0.0, 0.0
ethSIFT baseline clang full rdtsc Convolution, ethSIFT, baseline, clang, full, rdtsc, auto-360p, 360, Convolution, 0.63730955, -0.0003733635, 0.000000004626052, 0.19532044
ethSIFT baseline clang full rdtsc Octaves, ethSIFT, baseline, clang, full, rdtsc, auto-360p, 360, Octaves, 205104.0, 619.727, 0.0014887926, 0.0
ethSIFT baseline clang full rdtsc GaussianKernelGeneration, ethSIFT, baseline, clang, full, rdtsc, auto-360p, 360, GaussianKernelGeneration, 1706.0, 29.652, 0.000012383377, 0.0
ethSIFT baseline clang full rdtsc GaussianPyramid, ethSIFT, baseline, clang, full, rdtsc, auto-360p, 360, GaussianPyramid, 0.98907477, -0.00039082766, 0.00000002514429, 0.21064094
ethSIFT baseline clang full rdtsc DOGPyramid, ethSIFT, baseline, clang, full, rdtsc, auto-360p, 360, DOGPyramid, 0.5752285, -0.0059512258, 0.000000015688085, 0.062499877
ethSIFT baseline clang full rdtsc GradientAndRotationPyramids, ethSIFT, baseline, clang, full, rdtsc, auto-360p, 360, GradientAndRotationPyramids, 0.5741095, -0.0028015375, 0.00000003117745, 0.23695742
ethSIFT baseline clang full rdtsc Histogram, ethSIFT, baseline, clang, full, rdtsc, auto-360p, 360, Histogram, 0.8012153, -0.008972466, 0.000000043537835, 0.7197442
ethSIFT baseline clang full rdtsc ExtremaRefinement, ethSIFT, baseline, clang, full, rdtsc, auto-360p, 360, ExtremaRefinement, 0.65584415, -0.006253779, 0.000000035639, 0.19479267
ethSIFT baseline clang full rdtsc KeypointDetection, ethSIFT, baseline, clang, full, rdtsc, auto-360p, 360, KeypointDetection, 0.11163211, -0.00021951646, 0.000000010825734, 0.11314621
ethSIFT baseline clang full rdtsc ExtractDescriptor, ethSIFT, baseline, clang, full, rdtsc, auto-360p, 360, ExtractDescriptor, 0.8019661, -0.0008431673, 0.17785619, 0.7608191
ethSIFT baseline clang full rdtsc MeasureFull, ethSIFT, baseline, clang, full, rdtsc, auto-360p, 360, MeasureFull, 0.82742757, -0.0012165904, 0.18350291, 0.21589477
ethSIFT baseline clang notree rdtsc Downscale, ethSIFT, baseline, clang, notree, rdtsc, auto-360p, 360, Downscale, 0.0, 0.0, 0.0, 0.0
ethSIFT baseline clang notree rdtsc Convolution, ethSIFT, baseline, clang, notree, rdtsc, auto-360p, 360, Convolution, 0.91352546, -0.00025349855, 0.000000006540978, 0.19532044
ethSIFT baseline clang notree rdtsc Octaves, ethSIFT, baseline, clang, notree, rdtsc, auto-360p, 360, Octaves, 244412.0, 432.919, 0.0017500262, 0.0
ethSIFT baseline clang notree rdtsc GaussianKernelGeneration, ethSIFT, baseline, clang, notree, rdtsc, auto-360p, 360, GaussianKernelGeneration, 3078.0, 94.8864, 0.000022038937, 0.0
ethSIFT baseline clang notree rdtsc GaussianPyramid, ethSIFT, baseline, clang, notree, rdtsc, auto-360p, 360, GaussianPyramid, 0.98748523, -0.0007609129, 0.000000024041558, 0.21064094
ethSIFT baseline clang notree rdtsc DOGPyramid, ethSIFT, baseline, clang, notree, rdtsc, auto-360p, 360, DOGPyramid, 0.56170404, -0.008660555, 0.000000014650427, 0.062499877
ethSIFT baseline clang notree rdtsc GradientAndRotationPyramids, ethSIFT, baseline, clang, notree, rdtsc, auto-360p, 360, GradientAndRotationPyramids, 0.5567896, -0.0006349087, 0.000000028523543, 0.23695742
ethSIFT baseline clang notree rdtsc Histogram, ethSIFT, baseline, clang, notree, rdtsc, auto-360p, 360, Histogram, 0.75187355, -0.010740995, 0.000000038541657, 0.7197442
ethSIFT baseline clang notree rdtsc ExtremaRefinement, ethSIFT, baseline, clang, notree, rdtsc, auto-360p, 360, ExtremaRefinement, 0.7013889, -0.0071478486, 0.000000035954297, 0.19479267
ethSIFT baseline clang notree rdtsc KeypointDetection, ethSIFT, baseline, clang, notree, rdtsc, auto-360p, 360, KeypointDetection, 0.15016736, -0.00024317205, 0.000000011129036, 0.11314621
ethSIFT baseline clang notree rdtsc ExtractDescriptor, ethSIFT, baseline, clang, notree, rdtsc, auto-360p, 360, ExtractDescriptor, 0.61287194, -0.0006210208, 0.14179364, 0.7608191
ethSIFT baseline clang notree rdtsc MeasureFull, ethSIFT, baseline, clang, notree, rdtsc, auto-360p, 360, MeasureFull, 0.8161486, -0.0007711053, 0.18882358, 0.21589477
ezSIFT baseline clang O3 rdtsc Downscale, ezSIFT, baseline, clang, O3, rdtsc, auto-360p, 360, Downscale, 0.0, 0.0, 0.0, 0.0
ezSIFT baseline clang O3 rdtsc Convolution, ezSIFT, baseline, clang, O3, rdtsc, auto-360p, 360, Convolution, 0.79663813, -0.0027855635, 0.000000005444276, 0.19532044
ezSIFT baseline clang O3 rdtsc Octaves, ezSIFT, baseline, clang, O3, rdtsc, auto-360p, 360, Octaves, 70430.0, 213.494, 0.00048132316, 0.0
ezSIFT baseline clang O3 rdtsc GaussianPyramid, ezSIFT, baseline, clang, O3, rdtsc, auto-360p, 360, GaussianPyramid, 1.0008949, -0.007829547, 0.000000020401922, 0.21064094
ezSIFT baseline clang O3 rdtsc DOGPyramid, ezSIFT, baseline, clang, O3, rdtsc, auto-360p, 360, DOGPyramid, 0.82888615, -0.038999856, 0.000000017558778, 0.062499877
ezSIFT baseline clang O3 rdtsc GradientAndRotationPyramids, ezSIFT, baseline, clang, O3, rdtsc, auto-360p, 360, GradientAndRotationPyramids, 0.412598, -0.0038143694, 0.000000018918564, 0.23695742
ezSIFT baseline clang O3 rdtsc Histogram, ezSIFT, baseline, clang, O3, rdtsc, auto-360p, 360, Histogram, 0.6982902, -0.008051753, 0.000000032037622, 0.7197442
ezSIFT baseline clang O3 rdtsc ExtremaRefinement, ezSIFT, baseline, clang, O3, rdtsc, auto-360p, 360, ExtremaRefinement, 0.49753696, -0.054950863, 0.000000022827468, 0.19479267
ezSIFT baseline clang O3 rdtsc KeypointDetection, ezSIFT, baseline, clang, O3, rdtsc, auto-360p, 360, KeypointDetection, 0.13024567, -0.0012383908, 0.000000008764204, 0.11314621
ezSIFT baseline clang O3 rdtsc ExtractDescriptor, ezSIFT, baseline, clang, O3, rdtsc, auto-360p, 360, ExtractDescriptor, 0.5564638, -0.014034152, 0.13490306, 0.7608191
ezSIFT baseline clang O3 rdtsc MeasureFull, ezSIFT, baseline, clang, O3, rdtsc, auto-360p, 360, MeasureFull, 0.7799612, -0.013668537, 0.18908535, 0.21589477
ethSIFT baseline gcc avx rdtsc Downscale, ethSIFT, baseline, gcc, avx, rdtsc, auto-360p, 360, Downscale, 0.0, 0.0, 0.0, 0.0
ethSIFT baseline gcc avx rdtsc Convolution, ethSIFT, baseline, gcc, avx, rdtsc, auto-360p, 360, Convolution, 0.63604164, -0.0009660721, 0.000000004606722, 0.19532044
ethSIFT baseline gcc avx rdtsc Octaves, ethSIFT, baseline, gcc, avx, rdtsc, auto-360p, 360, Octaves, 207384.0, 266.868, 0.0015020407, 0.0
ethSIFT baseline gcc avx rdtsc GaussianKernelGeneration, ethSIFT, baseline, gcc, avx, rdtsc, auto-360p, 360, GaussianKernelGeneration, 1720.0, 35.5824, 0.0000124576145, 0.0
ethSIFT baseline gcc avx rdtsc GaussianPyramid, ethSIFT, baseline, gcc, avx, rdtsc, auto-360p, 360, GaussianPyramid, 0.98830646, -0.00087696314, 0.000000024981029, 0.21064094
ethSIFT baseline gcc avx rdtsc DOGPyramid, ethSIFT, baseline, gcc, avx, rdtsc, auto-360p, 360, DOGPyramid, 0.5665692, -0.009394646, 0.000000015374132, 0.062499877
ethSIFT baseline gcc avx rdtsc GradientAndRotationPyramids, ethSIFT, baseline, gcc, avx, rdtsc, auto-360p, 360, GradientAndRotationPyramids, 0.5687519, -0.0054951906, 0.000000030863724, 0.23695742
ethSIFT baseline gcc avx rdtsc Histogram, ethSIFT, baseline, gcc, avx, rdtsc, auto-360p, 360, Histogram, 0.80710036, -0.0035419464, 0.000000043825068, 0.7197442
ethSIFT baseline gcc avx rdtsc ExtremaRefinement, ethSIFT, baseline, gcc, avx, rdtsc, auto-360p, 360, ExtremaRefinement, 0.6273292, -0.027612984, 0.000000034064193, 0.19479267
ethSIFT baseline gcc avx rdtsc KeypointDetection, ethSIFT, baseline, gcc, avx, rdtsc, auto-360p, 360, KeypointDetection, 0.1114842, -0.0002712533, 0.000000010808323, 0.11314621
ethSIFT baseline gcc avx rdtsc ExtractDescriptor, ethSIFT, baseline, gcc, avx, rdtsc, auto-360p, 360, ExtractDescriptor, 0.80173856, -0.0011736751, 0.17930853, 0.7608191
ethSIFT baseline gcc avx rdtsc MeasureFull, ethSIFT, baseline, gcc, avx, rdtsc, auto-360p, 360, MeasureFull, 0.8271342, -0.0012458563, 0.18498825, 0.21589477
ethSIFT baseline gcc fastmath rdtsc Downscale, ethSIFT, baseline, gcc, fastmath, rdtsc, auto-360p, 360, Downscale, 0.0, 0.0, 0.0, 0.0
ethSIFT baseline gcc fastmath rdtsc Convolution, ethSIFT, baseline, gcc, fastmath, rdtsc, auto-360p, 360, Convolution, 0.9701697, -0.0009611249, 0.000000007879051, 0.19532044
ethSIFT baseline gcc fastmath rdtsc Octaves, ethSIFT, baseline, gcc, fastmath, rdtsc, auto-360p, 360, Octaves, 251134.0, 376.58, 0.0020395375, 0.0
ethSIFT baseline gcc fastmath rdtsc GaussianKernelGeneration, ethSIFT, baseline, gcc, fastmath, rdtsc, auto-360p, 360, GaussianKernelGeneration, 1816.0, 56.3388, 0.000014748302, 0.0
ethSIFT baseline gcc fastmath rdtsc GaussianPyramid, ethSIFT, baseline, gcc, fastmath, rdtsc, auto-360p, 360, GaussianPyramid, 1.1922358, -0.0020228624, 0.000000028745093, 0.21064094
ethSIFT baseline gcc fastmath rdtsc DOGPyramid, ethSIFT, baseline, gcc, fastmath, rdtsc, auto-360p, 360, DOGPyramid, 0.56679505, -0.00455451, 0.000000014620532, 0.062499877
ethSIFT baseline gcc fastmath rdtsc GradientAndRotationPyramids, ethSIFT, baseline, gcc, fastmath, rdtsc, auto-360p, 360, GradientAndRotationPyramids, 0.57176924, -0.004393935, 0.000000027973025, 0.23695742
ethSIFT baseline gcc fastmath rdtsc Histogram, ethSIFT, baseline, gcc, fastmath, rdtsc, auto-360p, 360, Histogram, 0.7736798, -0.003445983, 0.000000037873328, 0.7197442
ethSIFT baseline gcc fastmath rdtsc ExtremaRefinement, ethSIFT, baseline, gcc, fastmath, rdtsc, auto-360p, 360, ExtremaRefinement, 0.40562248, -0.0071183443, 0.000000019856595, 0.19479267
ethSIFT baseline gcc fastmath rdtsc KeypointDetection, ethSIFT, baseline, gcc, fastmath, rdtsc, auto-360p, 360, KeypointDetection, 0.13211821, -0.00034835935, 0.0000000097206945, 0.11314621
ethSIFT baseline gcc fastmath rdtsc ExtractDescriptor, ethSIFT, baseline, gcc, fastmath, rdtsc, auto-360p, 360, ExtractDescriptor, 0.6084464, -0.00037163496, 0.14314139, 0.7608191
ethSIFT baseline gcc fastmath rdtsc MeasureFull, ethSIFT, baseline, gcc, fastmath, rdtsc, auto-360p, 360, MeasureFull, 0.920255, -0.0015067458, 0.2164966, 0.21589477
ethSIFT baseline gcc full rdtsc Downscale, ethSIFT, baseline, gcc, full, rdtsc, auto-360p, 360, Downscale, 0.0, 0.0, 0.0, 0.0
ethSIFT baseline gcc full rdtsc Convolution, ethSIFT, baseline, gcc, full, rdtsc, auto-360p, 360, Convolution, 0.63154393, -0.0067810416, 0.0000000044775597, 0.19532044
ethSIFT baseline gcc full rdtsc Octaves, ethSIFT, baseline, gcc, full, rdtsc, auto-360p, 360, Octaves, 205020.0, 352.859, 0.0014535635, 0.0
ethSIFT baseline gcc full rdtsc GaussianKernelGeneration, ethSIFT, baseline, gcc, full, rdtsc, auto-360p, 360, GaussianKernelGeneration, 1700.0, 23.7216, 0.000012052765, 0.0
ethSIFT baseline gcc full rdtsc GaussianPyramid, ethSIFT, baseline, gcc, full, rdtsc, auto-360p, 360, GaussianPyramid, 0.9766728, -0.004823506, 0.000000023609815, 0.21064094
ethSIFT baseline gcc full rdtsc DOGPyramid, ethSIFT, baseline, gcc, full, rdtsc, auto-360p, 360, DOGPyramid, 0.35544673, -0.090693295, 0.000000009594398, 0.062499877
ethSIFT baseline gcc full rdtsc GradientAndRotationPyramids, ethSIFT, baseline, gcc, full, rdtsc, auto-360p, 360, GradientAndRotationPyramids, 0.56512654, -0.0059856176, 0.000000030539358, 0.23695742
ethSIFT baseline gcc full rdtsc Histogram, ethSIFT, baseline, gcc, full, rdtsc, auto-360p, 360, Histogram, 0.7996881, -0.009741247, 0.000000043242004, 0.7197442
ethSIFT baseline gcc full rdtsc ExtremaRefinement, ethSIFT, baseline, gcc, full, rdtsc, auto-360p, 360, ExtremaRefinement, 0.6273292, -0.03284645, 0.000000033922525, 0.19479267
ethSIFT baseline gcc full rdtsc KeypointDetection, ethSIFT, baseline, gcc, full, rdtsc, auto-360p, 360, KeypointDetection, 0.11126567, -0.00083754957, 0.000000010723721, 0.11314621
ethSIFT baseline gcc full rdtsc ExtractDescriptor, ethSIFT, baseline, gcc, full, rdtsc, auto-360p, 360, ExtractDescriptor, 0.79702514, -0.007717192, 0.18830833, 0.7608191
ethSIFT baseline gcc full rdtsc MeasureFull, ethSIFT, baseline, gcc, full, rdtsc, auto-360p, 360, MeasureFull, 0.80912656, -0.0087744, 0.19116746, 0.21589477
ethSIFT baseline gcc notree rdtsc Downscale, ethSIFT, baseline, gcc, notree, rdtsc, auto-360p, 360, Downscale, 0.0, 0.0, 0.0, 0.0
ethSIFT baseline gcc notree rdtsc Convolution, ethSIFT, baseline, gcc, notree, rdtsc, auto-360p, 360, Convolution, 0.9137662, -0.0006044507, 0.0000000065394894, 0.19532044
ethSIFT baseline gcc notree rdtsc Octaves, ethSIFT, baseline, gcc, notree, rdtsc, auto-360p, 360, Octaves, 237934.0, 281.694, 0.0017028063, 0.0
ethSIFT baseline gcc notree rdtsc GaussianKernelGeneration, ethSIFT, baseline, gcc, notree, rdtsc, auto-360p, 360, GaussianKernelGeneration, 3056.0, 38.5476, 0.00002187067, 0.0
ethSIFT baseline gcc notree rdtsc GaussianPyramid, ethSIFT, baseline, gcc, notree, rdtsc, auto-360p, 360, GaussianPyramid, 0.98667604, -0.0006954074, 0.000000024029017, 0.21064094
ethSIFT baseline gcc notree rdtsc DOGPyramid, ethSIFT, baseline, gcc, notree, rdtsc, auto-360p, 360, DOGPyramid, 0.56309074, -0.010079026, 0.000000014688706, 0.062499877
ethSIFT baseline gcc notree rdtsc GradientAndRotationPyramids, ethSIFT, baseline, gcc, notree, rdtsc, auto-360p, 360, GradientAndRotationPyramids, 0.5568038, -0.0006790757, 0.000000028531623, 0.23695742
ethSIFT baseline gcc notree rdtsc Histogram, ethSIFT, baseline, gcc, notree, rdtsc, auto-360p, 360, Histogram, 0.75519556, -0.007617593, 0.000000038721822, 0.7197442
ethSIFT baseline gcc notree rdtsc ExtremaRefinement, ethSIFT, baseline, gcc, notree, rdtsc, auto-360p, 360, ExtremaRefinement, 0.6516129, -0.029741466, 0.00000003341126, 0.19479267
ethSIFT baseline gcc notree rdtsc KeypointDetection, ethSIFT, baseline, gcc, notree, rdtsc, auto-360p, 360, KeypointDetection, 0.15018255, -0.00037162006, 0.000000011133785, 0.11314621
